fiscal_year,quarter,category,form_number,description,received,approved,denied,pending,source_file,pending_imp,form_id
2025,1,Lawful Permanent Residence,I-485,Application to Register Permanent Residence or Adjust Status (Other),11720.0,9712.0,1432.0,98892.0,quarterly_all_forms_fy2025_q1.csv,98892.0,I-485
2025,2,Lawful Permanent Residence,I-485,Application to Register Permanent Residence or Adjust Status (Family),393600.0,238322.0,40788.0,1177446.0,quarterly_all_forms_fy2025_q2.csv,1177446.0,I-485
2025,2,Lawful Permanent Residence,I-485,Application to Register Permanent Residence or Adjust Status (Asylum),60407.0,77127.0,2204.0,136778.0,quarterly_all_forms_fy2025_q2.csv,136778.0,I-485
2025,2,Lawful Permanent Residence,I-485,Application to Register Permanent Residence or Adjust Status (Refugee),56277.0,51577.0,1317.0,91558.0,quarterly_all_forms_fy2025_q2.csv,91558.0,I-485
2025,2,Lawful Permanent Residence,I-485,Application to Register Permanent Residence or Adjust Status (Cuban),204673.0,84791.0,2609.0,434718.0,quarterly_all_forms_fy2025_q2.csv,434718.0,I-485
2025,2,Lawful Permanent Residence,I-485,Application to Register Permanent Residence or Adjust Status (Other),16468.0,17034.0,2664.0,95564.0,quarterly_all_forms_fy2025_q2.csv,95564.0,I-485
2025,3,Lawful Permanent Residence,I-485,Application to Register Permanent Residence or Adjust Status (Family),526380.0,406809.0,60968.0,1178574.0,quarterly_all_forms_fy2025_q3.csv,1178574.0,I-485
2025,3,Lawful Permanent Residence,I-485,Application to Register Permanent Residence or Adjust Status (Asylum),76297.0,58469.0,2059.0,166892.0,quarterly_all_forms_fy2025_q3.csv,166892.0,I-485
2025,3,Lawful Permanent Residence,I-485,Application to Register Permanent Residence or Adjust Status (Refugee),83007.0,39115.0,1376.0,135004.0,quarterly_all_forms_fy2025_q3.csv,135004.0,I-485
2025,3,Lawful Permanent Residence,I-485,Application to Register Permanent Residence or Adjust Status (Cuban),276317.0,76603.0,3276.0,555672.0,quarterly_all_forms_fy2025_q3.csv,555672.0,I-485
2025,3,Lawful Permanent Residence,I-485,Application to Register Permanent Residence or Adjust Status (Other),20626.0,22059.0,3448.0,92574.0,quarterly_all_forms_fy2025_q3.csv,92574.0,I-485
2023,3,Lawful Permanent Residence,I-48519,Application to Register Permanent Residence or Adjust Status (Employment),127925.0,147623.0,14325.0,378590.0,quarterly_all_forms_fy2023_q3.csv,378590.0,I-485
2023,4,Lawful Permanent Residence,I-48519,Application to Register Permanent Residence or Adjust Status (Employment),139061.0,175885.0,19545.0,343394.0,quarterly_all_forms_fy2023_q4.csv,343394.0,I-485
2024,1,Lawful Permanent Residence,I-48519,Application to Register Permanent Residence or Adjust Status (Employment),85560.0,37710.0,5042.0,387396.0,quarterly_all_forms_fy2024_q1.csv,387396.0,I-485
2024,2,Lawful Permanent Residence,I-48519,Application to Register Permanent Residence or Adjust Status (Employment),118300.0,81943.0,8721.0,396626.0,quarterly_all_forms_fy2024_q2.csv,396626.0,I-485
2024,3,Lawful Permanent Residence,I-48519,Application to Register Permanent Residence or Adjust Status (Employment),123716.0,122821.0,11749.0,368856.0,quarterly_all_forms_fy2024_q3.csv,368856.0,I-485
2024,4,Lawful Permanent Residence,I-48519,Application to Register Permanent Residence or Adjust Status (Employment),157500.0,151446.0,18285.0,347504.0,quarterly_all_forms_fy2024_q4.csv,347504.0,I-485
2025,1,Lawful Permanent Residence,I-48519,Application to Register Permanent Residence or Adjust Status (Employment),79360.0,58836.0,7286.0,363464.0,quarterly_all_forms_fy2025_q1.csv,363464.0,I-485
2025,2,Lawful Permanent Residence,I-48520,Application to Register Permanent Residence or Adjust Status (Employment),87812.0,78876.0,11881.0,358162.0,quarterly_all_forms_fy2025_q2.csv,358162.0,I-485
2025,3,Lawful Permanent Residence,I-48520,Application to Register Permanent Residence or Adjust Status (Employment),108990.0,107529.0,14588.0,346212.0,quarterly_all_forms_fy2025_q3.csv,346212.0,I-485
2015,1,Employment Based,I-526,Petitions by Entrepreneurs,2941.0,1652.0,133.0,13526.0,all_forms_performancedata_fy2015_qtr4.csv,13526.0,I-526
2015,2,Employment Based,I-526,Petitions by Entrepreneurs,2309.0,1978.0,273.0,13663.0,all_forms_performancedata_fy2015_qtr4.csv,13663.0,I-526
2015,3,Employment Based,I-526,Petitions by Entrepreneurs,2473.0,2868.0,257.0,13117.0,all_forms_performancedata_fy2015_qtr4.csv,13117.0,I-526
2015,4,Employment Based,I-526,Petitions by Entrepreneurs,6575.0,2185.0,377.0,17367.0,all_forms_performancedata_fy2015_qtr4.csv,17367.0,I-526
2016,1,Employment Based,I-526,Petitions by Entrepreneurs,6277.0,1257.0,372.0,21988.0,all_forms_performancedata_fy2016_qtr4.csv,21988.0,I-526
2016,2,Employment Based,I-526,Petitions by Entrepreneurs,848.0,1864.0,637.0,20235.0,all_forms_performancedata_fy2016_qtr4.csv,20235.0,I-526
2016,3,Employment Based,I-526,Petitions by Entrepreneurs,1513.0,1660.0,433.0,19406.0,all_forms_performancedata_fy2016_qtr4.csv,19406.0,I-526
2016,4,Employment Based,I-526,Petitions by Entrepreneurs,5509.0,2851.0,293.0,20804.0,all_forms_performancedata_fy2016_qtr4.csv,20804.0,I-526
2017,1,Employment Based,I-526,Petitions by Entrepreneurs,4395.0,3243.0,228.0,23211.0,Quarterly_All_Forms_FY17Q4.csv,23211.0,I-526
2017,2,Employment Based,I-526,Petitions by Entrepreneurs,1731.0,2816.0,199.0,22152.0,Quarterly_All_Forms_FY17Q4.csv,22152.0,I-526
2017,3,Employment Based,I-526,Petitions by Entrepreneurs,4402.0,2386.0,278.0,24621.0,Quarterly_All_Forms_FY17Q4.csv,24621.0,I-526
2017,4,Employment Based,I-526,Petitions by Entrepreneurs,1637.0,2876.0,217.0,24992.0,Quarterly_All_Forms_FY17Q4.csv,24992.0,I-526
2018,1,Employment Based,I-526,Petitions by Entrepreneurs,2862.0,2746.0,298.0,22475.0,Quarterly_All_Forms_FY18Q4.csv,22475.0,I-526
2018,2,Employment Based,I-526,Petitions by Entrepreneurs,1607.0,3303.0,312.0,20455.0,Quarterly_All_Forms_FY18Q4.csv,20455.0,I-526
2018,3,Employment Based,I-526,Petitions by Entrepreneurs,617.0,4012.0,412.0,17126.0,Quarterly_All_Forms_FY18Q4.csv,17126.0,I-526
2018,4,Employment Based,I-526,Petitions by Entrepreneurs,1338.0,3510.0,529.0,14394.0,Quarterly_All_Forms_FY18Q4.csv,14394.0,I-526
2021,2,Employment Based,I-526,Immigrant Petition by Alien Investor,287.0,,,26088.0,Quarterly_All_Forms_FY2021Q2.csv,26088.0,I-526
2021,4,Employment Based,I-526,Immigrant Petition by Alien Investor,1270.0,,,26016.0,Quarterly_All_Forms_FY2021Q4.csv,26016.0,I-526
2022,1,Employment Based,I-526,Immigrant Petition by Alien Investor,189.0,,,,Quarterly_All_Forms_FY2022_Q1.csv,17126.0,I-526
2022,2,Employment Based,I-526,Immigrant Petition by Alien Investor,609.0,,,,Quarterly_All_Forms_FY2022_Q2.csv,14394.0,I-526
2022,3,Employment Based,I-526,Immigrant Petition by Alien Investor,673.0,594.0,529.0,25976.0,Quarterly_All_Forms_FY2022_Q3.csv,25976.0,I-526
2022,4,Employment Based,I-526,Immigrant Petition by Alien Investor,829.0,,,,Quarterly_All_Forms_FY2022_Q4.csv,26016.0,I-526
2023,2,Employment Based,I-526,Immigrant Petition by Standalone Investor,77.0,,,,Quarterly_All_Forms_FY2023_Q2.csv,26016.0,I-526
2023,3,Employment Based,I-526,Immigrant Petition by Standalone Investor,179.0,,,274.0,quarterly_all_forms_fy2023_q3.csv,274.0,I-526
2023,4,Employment Based,I-526,Immigrant Petition by Standalone Investor,242.0,,,364.0,quarterly_all_forms_fy2023_q4.csv,364.0,I-526
2024,1,Employment Based,I-526,Immigrant Petition by Standalone Investor,64.0,,,428.0,quarterly_all_forms_fy2024_q1.csv,428.0,I-526
2024,2,Employment Based,I-526,Immigrant Petition by Standalone Investor,192.0,20.0,,534.0,quarterly_all_forms_fy2024_q2.csv,534.0,I-526
2024,3,Employment Based,I-526,Immigrant Petition by Standalone Investor,247.0,,,614.0,quarterly_all_forms_fy2024_q3.csv,614.0,I-526
2024,4,Employment Based,I-526,Immigrant Petition by Standalone Investor,324.0,69.0,34.0,754.0,quarterly_all_forms_fy2024_q4.csv,754.0,I-526
2025,1,Employment Based,I-526,Immigrant Petition by Standalone Investor,126.0,,,760.0,quarterly_all_forms_fy2025_q1.csv,760.0,I-526
2025,2,Employment Based,I-526,Immigrant Petition by Standalone Investor,258.0,,,1032.0,quarterly_all_forms_fy2025_q2.csv,1032.0,I-526
2025,3,Employment Based,I-526,Immigrant Petition by Standalone Investor,356.0,12.0,35.0,1148.0,quarterly_all_forms_fy2025_q3.csv,1148.0,I-526
2023,3,Employment Based,I-5269,Immigrant Petition by Alien Investor (Legacy),,1951.0,867.0,21604.0,quarterly_all_forms_fy2023_q3.csv,21604.0,I-526
2023,4,Employment Based,I-5269,Immigrant Petition by Alien Investor (Legacy),,2963.0,1581.0,19054.0,quarterly_all_forms_fy2023_q4.csv,19054.0,I-526
2024,1,Employment Based,I-5269,Immigrant Petition by Alien Investor (Legacy),,1388.0,776.0,17078.0,quarterly_all_forms_fy2024_q1.csv,17078.0,I-526
2024,2,Employment Based,I-5269,Immigrant Petition by Alien Investor (Legacy),,3578.0,1250.0,13332.0,quarterly_all_forms_fy2024_q2.csv,13332.0,I-526
2024,3,Employment Based,I-5269,Immigrant Petition by Alien Investor (Legacy),,4672.0,1702.0,10034.0,quarterly_all_forms_fy2024_q3.csv,10034.0,I-526
2024,4,Employment Based,I-5269,Immigrant Petition by Alien Investor (Legacy),,5208.0,1979.0,7488.0,quarterly_all_forms_fy2024_q4.csv,7488.0,I-526
2025,1,Employment Based,I-5269,Immigrant Petition by Alien Investor (Legacy),,1190.0,392.0,5336.0,quarterly_all_forms_fy2025_q1.csv,5336.0,I-526
2025,2,Employment Based,I-5269,Immigrant Petition by Alien Investor (Legacy),,1758.0,704.0,3708.0,quarterly_all_forms_fy2025_q2.csv,3708.0,I-526
2025,3,Employment Based,I-5269,Immigrant Petition by Alien Investor (Legacy),,2188.0,1228.0,2496.0,quarterly_all_forms_fy2025_q3.csv,2496.0,I-526
2023,2,Employment Based,I-526E,Immigrant Petition by Regional Center Investor,965.0,,,,Quarterly_All_Forms_FY2023_Q2.csv,3522.0,I-526E
2023,3,Employment Based,I-526E,Immigrant Petition by Regional Center Investor,2207.0,,,3522.0,quarterly_all_forms_fy2023_q3.csv,3522.0,I-526E
2023,4,Employment Based,I-526E,Immigrant Petition by Regional Center Investor,3319.0,126.0,,4862.0,quarterly_all_forms_fy2023_q4.csv,4862.0,I-526E
2024,1,Employment Based,I-526E,Immigrant Petition by Regional Center Investor,1162.0,388.0,,5334.0,quarterly_all_forms_fy2024_q1.csv,5334.0,I-526E
2024,2,Employment Based,I-526E,Immigrant Petition by Regional Center Investor,4532.0,,,7344.0,quarterly_all_forms_fy2024_q2.csv,7344.0,I-526E
2024,3,Employment Based,I-526E,Immigrant Petition by Regional Center Investor,3290.0,,,9370.0,quarterly_all_forms_fy2024_q3.csv,9370.0,I-526E
2024,4,Employment Based,I-526E,Immigrant Petition by Regional Center Investor,5605.0,1407.0,30.0,11700.0,quarterly_all_forms_fy2024_q4.csv,11700.0,I-526E
2025,1,Employment Based,I-526E,Immigrant Petition by Regional Center Investor,2718.0,,,13844.0,quarterly_all_forms_fy2025_q1.csv,13844.0,I-526E
2025,2,Employment Based,I-526E,Immigrant Petition by Regional Center Investor,5009.0,683.0,40.0,16680.0,quarterly_all_forms_fy2025_q2.csv,16680.0,I-526E
2025,3,Employment Based,I-526E,Immigrant Petition by Regional Center Investor,6472.0,2869.0,180.0,17930.0,quarterly_all_forms_fy2025_q3.csv,17930.0,I-526E
2016,1,Other,I-539,Applications to Extend/ Change Nonimmigrant Status,48593.0,41819.0,8785.0,81046.0,all_forms_performancedata_fy2016_qtr4.csv,81046.0,I-539
2016,2,Other,I-539,Applications to Extend/ Change Nonimmigrant Status,47514.0,54839.0,10480.0,65133.0,all_forms_performancedata_fy2016_qtr4.csv,65133.0,I-539
2016,3,Other,I-539,Applications to Extend/ Change Nonimmigrant Status,59475.0,61503.0,11016.0,55483.0,all_forms_performancedata_fy2016_qtr4.csv,55483.0,I-539
2016,4,Other,I-539,Applications to Extend/ Change Nonimmigrant Status,59203.0,49705.0,8235.0,59330.0,all_forms_performancedata_fy2016_qtr4.csv,59330.0,I-539
2017,1,Other,I-539,Applications to Extend/ Change Nonimmigrant Status,51379.0,45791.0,6161.0,60319.0,Quarterly_All_Forms_FY17Q4.csv,60319.0,I-539
2017,2,Other,I-539,Applications to Extend/ Change Nonimmigrant Status,57142.0,48146.0,6854.0,63407.0,Quarterly_All_Forms_FY17Q4.csv,63407.0,I-539
2017,3,Other,I-539,Applications to Extend/ Change Nonimmigrant Status,64825.0,48826.0,7366.0,72032.0,Quarterly_All_Forms_FY17Q4.csv,72032.0,I-539
2017,4,Other,I-539,Applications to Extend/ Change Nonimmigrant Status,60084.0,38136.0,7985.0,87848.0,Quarterly_All_Forms_FY17Q4.csv,87848.0,I-539
2018,1,Other,I-539,Applications to Extend/Change Nonimmigrant Status,52562.0,45359.0,8444.0,87553.0,Quarterly_All_Forms_FY18Q4.csv,87553.0,I-539
2018,2,Other,I-539,Applications to Extend/Change Nonimmigrant Status,54990.0,45394.0,10034.0,89661.0,Quarterly_All_Forms_FY18Q4.csv,89661.0,I-539
2018,3,Other,I-539,Applications to Extend/Change Nonimmigrant Status,63460.0,46979.0,10793.0,96431.0,Quarterly_All_Forms_FY18Q4.csv,96431.0,I-539
2018,4,Other,I-539,Applications to Extend/Change Nonimmigrant Status,59963.0,50181.0,11019.0,95938.0,Quarterly_All_Forms_FY18Q4.csv,95938.0,I-539
2021,2,Other,I-539,Application To Extend/Change Nonimmigrant Status,206510.0,,,704112.0,Quarterly_All_Forms_FY2021Q2.csv,704112.0,I-539
2021,4,Other,I-539,Application To Extend/Change Nonimmigrant Status,360640.0,,,527826.0,Quarterly_All_Forms_FY2021Q4.csv,527826.0,I-539
2022,1,Other,I-539,Application To Extend/Change Nonimmigrant Status,61186.0,,,,Quarterly_All_Forms_FY2022_Q1.csv,96431.0,I-539
2022,2,Other,I-539,Application To Extend/Change Nonimmigrant Status,126418.0,,,,Quarterly_All_Forms_FY2022_Q2.csv,95938.0,I-539
2022,3,Other,I-539,Application To Extend/Change Nonimmigrant Status,270750.0,243847.0,124894.0,483878.0,Quarterly_All_Forms_FY2022_Q3.csv,483878.0,I-539
2022,4,Other,I-539,Application To Extend/Change Nonimmigrant Status,267518.0,,,,Quarterly_All_Forms_FY2022_Q4.csv,527826.0,I-539
2023,2,Other,I-539,Application To Extend/Change Nonimmigrant Status,116020.0,,,,Quarterly_All_Forms_FY2023_Q2.csv,527826.0,I-539
2023,3,Other,I-539,Application To Extend/Change Nonimmigrant Status,241962.0,360313.0,101179.0,132412.0,quarterly_all_forms_fy2023_q3.csv,132412.0,I-539
2023,4,Other,I-539,Application To Extend/Change Nonimmigrant Status,301771.0,382632.0,101580.0,115680.0,quarterly_all_forms_fy2023_q4.csv,115680.0,I-539
2024,1,Other,I-539,Application To Extend/Change Nonimmigrant Status,114064.0,99034.0,13774.0,118224.0,quarterly_all_forms_fy2024_q1.csv,118224.0,I-539
2024,2,Other,I-539,Application To Extend/Change Nonimmigrant Status,181860.0,166668.0,20028.0,116438.0,quarterly_all_forms_fy2024_q2.csv,116438.0,I-539
2024,3,Other,I-539,Application To Extend/Change Nonimmigrant Status,248811.0,226109.0,27186.0,115338.0,quarterly_all_forms_fy2024_q3.csv,115338.0,I-539
2024,4,Other,I-539,Application To Extend/Change Nonimmigrant Status,323290.0,281546.0,32578.0,127426.0,quarterly_all_forms_fy2024_q4.csv,127426.0,I-539
2025,1,Other,I-539,Application To Extend/Change Nonimmigrant Status,138024.0,117508.0,10866.0,139560.0,quarterly_all_forms_fy2025_q1.csv,139560.0,I-539
2025,2,Other,I-539,Application To Extend/Change Nonimmigrant Status,205514.0,203252.0,19113.0,119988.0,quarterly_all_forms_fy2025_q2.csv,119988.0,I-539
2025,3,Other,I-539,Application To Extend/Change Nonimmigrant Status,296019.0,242879.0,23641.0,157274.0,quarterly_all_forms_fy2025_q3.csv,157274.0,I-539
2015,1,Other,I-5397,Applications to Extend/ Change Nonimmigrant Status,46367.0,43071.0,7213.0,47187.0,all_forms_performancedata_fy2015_qtr4.csv,47187.0,I-539
2015,2,Other,I-5397,Applications to Extend/ Change Nonimmigrant Status,42021.0,32428.0,6492.0,51516.0,all_forms_performancedata_fy2015_qtr4.csv,51516.0,I-539
2015,3,Other,I-5397,Applications to Extend/ Change Nonimmigrant Status,53800.0,29931.0,5080.0,70619.0,all_forms_performancedata_fy2015_qtr4.csv,70619.0,I-539
2015,4,Other,I-5397,Applications to Extend/ Change Nonimmigrant Status,57632.0,40910.0,6906.0,80729.0,all_forms_performancedata_fy2015_qtr4.csv,80729.0,I-539
2015,1,Humanitarian,I-589,Asylum Application,18697.0,3116.0,173.0,73103.0,all_forms_performancedata_fy2015_qtr4.csv,73103.0,I-589
2015,2,Humanitarian,I-589,Asylum Application,19147.0,4166.0,94.0,82156.0,all_forms_performancedata_fy2015_qtr4.csv,82156.0,I-589
2015,3,Humanitarian,I-589,Asylum Application,22537.0,3613.0,42.0,94715.0,all_forms_performancedata_fy2015_qtr4.csv,94715.0,I-589
2015,4,Humanitarian,I-589,Asylum Application,23855.0,3449.0,56.0,108725.0,all_forms_performancedata_fy2015_qtr4.csv,108725.0,I-589
2016,1,Humanitarian,I-589,Asylum Application,26068.0,2513.0,40.0,128307.0,all_forms_performancedata_fy2016_qtr4.csv,128307.0,I-589
2016,2,Humanitarian,I-589,Asylum Application,26312.0,2151.0,26.0,147552.0,all_forms_performancedata_fy2016_qtr4.csv,147552.0,I-589
2016,3,Humanitarian,I-589,Asylum Application,31025.0,2524.0,30.0,170354.0,all_forms_performancedata_fy2016_qtr4.csv,170354.0,I-589
2016,4,Humanitarian,I-589,Asylum Application,32483.0,2350.0,35.0,194986.0,all_forms_performancedata_fy2016_qtr4.csv,194986.0,I-589
2017,1,Humanitarian,I-589,Asylum Application,35525.0,2886.0,24.0,233433.0,Quarterly_All_Forms_FY17Q4.csv,233433.0,I-589
2017,2,Humanitarian,I-589,Asylum Application,40619.0,2798.0,22.0,254128.0,Quarterly_All_Forms_FY17Q4.csv,254128.0,I-589
2017,3,Humanitarian,I-589,Asylum Application,35028.0,3911.0,34.0,274986.0,Quarterly_All_Forms_FY17Q4.csv,274986.0,I-589
2017,4,Humanitarian,I-589,Asylum Application,31588.0,3510.0,36.0,289835.0,Quarterly_All_Forms_FY17Q4.csv,289835.0,I-589
2018,1,Humanitarian,I-589,Asylum Application,32420.0,3231.0,47.0,307635.0,Quarterly_All_Forms_FY18Q4.csv,307635.0,I-589
2018,2,Humanitarian,I-589,Asylum Application,28504.0,4257.0,88.0,318624.0,Quarterly_All_Forms_FY18Q4.csv,318624.0,I-589
2018,3,Humanitarian,I-589,Asylum Application,22396.0,4918.0,281.0,319563.0,Quarterly_All_Forms_FY18Q4.csv,319563.0,I-589
2018,4,Humanitarian,I-589,Asylum Application,22721.0,5131.0,310.0,319202.0,Quarterly_All_Forms_FY18Q4.csv,319202.0,I-589
2021,2,Humanitarian,I-589,Application for Asylum and for Withholding of Removal,44818.0,,,797856.0,Quarterly_All_Forms_FY2021Q2.csv,797856.0,I-589
2021,4,Humanitarian,I-589,Application for Asylum and for Withholding of Removal,79428.0,,,825592.0,Quarterly_All_Forms_FY2021Q4.csv,825592.0,I-589
2022,1,Humanitarian,I-589,Application for Asylum and for Withholding of Removal,27121.0,,,,Quarterly_All_Forms_FY2022_Q1.csv,319563.0,I-589
2022,2,Humanitarian,I-589,Application for Asylum and for Withholding of Removal,71944.0,,,,Quarterly_All_Forms_FY2022_Q2.csv,319202.0,I-589
2022,3,Humanitarian,I-589,Application for Asylum and for Withholding of Removal,161206.0,10275.0,18707.0,1010186.0,Quarterly_All_Forms_FY2022_Q3.csv,1010186.0,I-589
2022,4,Humanitarian,I-589,Application for Asylum and for Withholding of Removal,195279.0,,,,Quarterly_All_Forms_FY2022_Q4.csv,825592.0,I-589
2023,2,Humanitarian,I-589,Application for Asylum and for Withholding of Removal,196074.0,,,,Quarterly_All_Forms_FY2023_Q2.csv,825592.0,I-589
2023,3,Humanitarian,I-58912,Application for Asylum and for Withholding of Removal,458567.0,19503.0,6001.0,1841926.0,quarterly_all_forms_fy2023_q3.csv,1841926.0,I-589
2023,4,Humanitarian,I-58912,Application for Asylum and for Withholding of Removal,578371.0,22443.0,7326.0,2044326.0,quarterly_all_forms_fy2023_q4.csv,2044326.0,I-589
2024,1,Humanitarian,I-58912,Application for Asylum and for Withholding of Removal,214252.0,13648.0,1672.0,2235130.0,quarterly_all_forms_fy2024_q1.csv,2235130.0,I-589
2024,2,Humanitarian,I-58912,Application for Asylum and for Withholding of Removal,326371.0,15253.0,1943.0,2360020.0,quarterly_all_forms_fy2024_q2.csv,2360020.0,I-589
2024,3,Humanitarian,I-58912,Application for Asylum and for Withholding of Removal,420608.0,18358.0,3515.0,2521830.0,quarterly_all_forms_fy2024_q3.csv,2521830.0,I-589
2024,4,Humanitarian,I-58912,Application for Asylum and for Withholding of Removal,519057.0,19540.0,6782.0,2689486.0,quarterly_all_forms_fy2024_q4.csv,2689486.0,I-589
2025,1,Humanitarian,I-58912,Application for Asylum and for Withholding of Removal,249566.0,5876.0,5506.0,2905240.0,quarterly_all_forms_fy2025_q1.csv,2905240.0,I-589
2025,2,Humanitarian,I-58913,Application for Asylum and for Withholding of Removal,432536.0,10316.0,11899.0,3096522.0,quarterly_all_forms_fy2025_q2.csv,3096522.0,I-589
2025,3,Humanitarian,I-58913,Application for Asylum and for Withholding of Removal,449584.0,14371.0,21041.0,3007430.0,quarterly_all_forms_fy2025_q3.csv,3007430.0,I-589
2015,1,Family Based,I-600,Orphan Petitions,947.0,958.0,157.0,626.0,all_forms_performancedata_fy2015_qtr4.csv,626.0,I-600
2015,2,Family Based,I-600,Orphan Petitions,930.0,821.0,211.0,523.0,all_forms_performancedata_fy2015_qtr4.csv,523.0,I-600
2015,3,Family Based,I-600,Orphan Petitions,844.0,791.0,141.0,462.0,all_forms_performancedata_fy2015_qtr4.csv,462.0,I-600
2015,4,Family Based,I-600,Orphan Petitions,781.0,695.0,129.0,441.0,all_forms_performancedata_fy2015_qtr4.csv,441.0,I-600
2016,1,Family Based,I-600,Orphan Petitions,823.0,977.0,153.0,556.0,all_forms_performancedata_fy2016_qtr4.csv,556.0,I-600
2016,2,Family Based,I-600,Orphan Petitions,613.0,817.0,138.0,612.0,all_forms_performancedata_fy2016_qtr4.csv,612.0,I-600
2016,3,Family Based,I-600,Orphan Petitions,885.0,794.0,110.0,575.0,all_forms_performancedata_fy2016_qtr4.csv,575.0,I-600
2016,4,Family Based,I-600,Orphan Petitions,879.0,819.0,100.0,493.0,all_forms_performancedata_fy2016_qtr4.csv,493.0,I-600
2017,1,Family Based,I-600,Orphan Petitions,729.0,619.0,89.0,441.0,Quarterly_All_Forms_FY17Q4.csv,441.0,I-600
2017,2,Family Based,I-600,Orphan Petitions,847.0,655.0,94.0,505.0,Quarterly_All_Forms_FY17Q4.csv,505.0,I-600
2017,3,Family Based,I-600,Orphan Petitions,739.0,640.0,84.0,472.0,Quarterly_All_Forms_FY17Q4.csv,472.0,I-600
2017,4,Family Based,I-600,Orphan Petitions,607.0,516.0,73.0,515.0,Quarterly_All_Forms_FY17Q4.csv,515.0,I-600
2018,1,Family Based,I-600,Orphan Petitions,587.0,471.0,65.0,521.0,Quarterly_All_Forms_FY18Q4.csv,521.0,I-600
2018,2,Family Based,I-600,Orphan Petitions,572.0,530.0,80.0,427.0,Quarterly_All_Forms_FY18Q4.csv,427.0,I-600
2018,3,Family Based,I-600,Orphan Petitions,595.0,496.0,71.0,398.0,Quarterly_All_Forms_FY18Q4.csv,398.0,I-600
2018,4,Family Based,I-600,Orphan Petitions,530.0,484.0,52.0,364.0,Quarterly_All_Forms_FY18Q4.csv,364.0,I-600
2019,1,Family Based,I-600,,508.0,352.0,44.0,434.0,Quarterly_All_Forms_FY2019Q4.csv,434.0,I-600
2019,2,Family Based,I-600,,482.0,383.0,45.0,428.0,Quarterly_All_Forms_FY2019Q4.csv,428.0,I-600
2019,3,Family Based,I-600,,540.0,453.0,43.0,350.0,Quarterly_All_Forms_FY2019Q4.csv,350.0,I-600
2019,4,Family Based,I-600,,509.0,393.0,59.0,351.0,Quarterly_All_Forms_FY2019Q4.csv,351.0,I-600
2021,2,Family Based,I-600,Petition to Classify Orphan as an Immediate Relative,796.0,,,1044.0,Quarterly_All_Forms_FY2021Q2.csv,1044.0,I-600
2021,4,Family Based,I-600,Petition to Classify Orphan as an Immediate Relative,1440.0,,,1062.0,Quarterly_All_Forms_FY2021Q4.csv,1062.0,I-600
2022,1,Family Based,I-600,Petition to Classify Orphan as an Immediate Relative,292.0,,,,Quarterly_All_Forms_FY2022_Q1.csv,350.0,I-600
2022,2,Family Based,I-600,Petition to Classify Orphan as an Immediate Relative,601.0,,,,Quarterly_All_Forms_FY2022_Q2.csv,351.0,I-600
2022,3,Family Based,I-600,Petition to Classify Orphan as an Immediate Relative,1183.0,1059.0,257.0,1024.0,Quarterly_All_Forms_FY2022_Q3.csv,1024.0,I-600
2022,4,Family Based,I-600,Petition to Classify Orphan as an Immediate Relative,1086.0,,,,Quarterly_All_Forms_FY2022_Q4.csv,1062.0,I-600
2023,2,Family Based,I-600,Petition to Classify Orphan as an Immediate Relative,438.0,,,,Quarterly_All_Forms_FY2023_Q2.csv,1062.0,I-600
2023,3,Family Based,I-6007,Petition to Classify Orphan as an Immediate Relative,1066.0,877.0,184.0,932.0,quarterly_all_forms_fy2023_q3.csv,932.0,I-600
2023,4,Family Based,I-6007,Petition to Classify Orphan as an Immediate Relative,1240.0,1022.0,303.0,928.0,quarterly_all_forms_fy2023_q4.csv,928.0,I-600
2024,1,Family Based,I-6007,Petition to Classify Orphan as an Immediate Relative,450.0,438.0,100.0,956.0,quarterly_all_forms_fy2024_q1.csv,956.0,I-600
2024,2,Family Based,I-6007,Petition to Classify Orphan as an Immediate Relative,578.0,579.0,151.0,1122.0,quarterly_all_forms_fy2024_q2.csv,1122.0,I-600
2024,3,Family Based,I-6007,Petition to Classify Orphan as an Immediate Relative,671.0,766.0,189.0,1080.0,quarterly_all_forms_fy2024_q3.csv,1080.0,I-600
2024,4,Family Based,I-6007,Petition to Classify Orphan as an Immediate Relative,850.0,796.0,243.0,1164.0,quarterly_all_forms_fy2024_q4.csv,1164.0,I-600
2025,1,Family Based,I-6007,Petition to Classify Orphan as an Immediate Relative,298.0,252.0,58.0,1220.0,quarterly_all_forms_fy2025_q1.csv,1220.0,I-600
2025,2,Family Based,I-6007,Petition to Classify Orphan as an Immediate Relative,439.0,354.0,153.0,1236.0,quarterly_all_forms_fy2025_q2.csv,1236.0,I-600
2025,3,Family Based,I-6007,Petition to Classify Orphan as an Immediate Relative,580.0,442.0,251.0,1234.0,quarterly_all_forms_fy2025_q3.csv,1234.0,I-600
2015,1,Family Based,I-601A,Provisional Waivers,13035.0,9232.0,3625.0,12597.0,all_forms_performancedata_fy2015_qtr4.csv,12597.0,I-601A
2015,2,Family Based,I-601A,Provisional Waivers,11097.0,8037.0,3779.0,12012.0,all_forms_performancedata_fy2015_qtr4.csv,12012.0,I-601A
2015,3,Family Based,I-601A,Provisional Waivers,12410.0,8578.0,3204.0,12888.0,all_forms_performancedata_fy2015_qtr4.csv,12888.0,I-601A
